20200102,04:45:00,1.1206,1.1206,1.1203,1.12034,665.0
20200102,04:50:00,1.12033,1.12039,1.12022,1.1203,370.0
20200102,04:55:00,1.12029,1.12032,1.12012,1.12031,566.0
20200102,05:00:00,1.12031,1.12038,1.12023,1.12024,575.0
20200102,05:05:00,1.12023,1.12025,1.12011,1.12013,432.0
20200102,05:10:00,1.12014,1.12017,1.12011,1.12012,207.0
20200102,05:15:00,1.12013,1.12013,1.11979,1.1198,460.0
20200102,05:20:00,1.11981,1.11986,1.11964,1.11978,648.0
20200102,05:25:00,1.11978,1.1198,1.11928,1.11933,961.0
20200102,05:30:00,1.11932,1.11954,1.11929,1.11951,587.0
20200102,05:35:00,1.11951,1.11954,1.11934,1.11944,434.0
20200102,05:40:00,1.11944,1.11961,1.11931,1.1194,533.0
20200102,05:45:00,1.11939,1.11953,1.11935,1.11952,414.0
20200102,05:50:00,1.11952,1.11953,1.11936,1.11944,555.0
20200102,05:55:00,1.11945,1.11997,1.11945,1.11982,605.0
20200102,06:00:00,1.11983,1.12015,1.11968,1.12011,1425.0
20200102,06:05:00,1.12011,1.12022,1.12005,1.1202,492.0
20200102,06:10:00,1.1202,1.12021,1.11976,1.12004,701.0
20200102,06:15:00,1.12004,1.12004,1.11969,1.11998,568.0
20200102,06:20:00,1.11997,1.11998,1.11965,1.11965,414.0
20200102,06:25:00,1.11965,1.11974,1.11943,1.11949,579.0
20200102,06:30:00,1.11948,1.11955,1.11871,1.11899,1298.0
20200102,06:35:00,1.11899,1.11904,1.11882,1.11899,766.0
20200102,06:40:00,1.11898,1.11901,1.11874,1.11899,522.0
20200102,06:45:00,1.11899,1.11906,1.11889,1.11893,549.0
20200102,06:50:00,1.11893,1.11896,1.11875,1.11877,386.0
20200102,06:55:00,1.11877,1.11885,1.11844,1.11848,899.0
20200102,07:00:00,1.11847,1.11881,1.1183,1.11877,984.0
20200102,07:05:00,1.11877,1.11893,1.11861,1.11892,675.0
20200102,07:10:00,1.11892,1.11909,1.11888,1.11908,491.0
20200102,07:15:00,1.11907,1.1191,1.11881,1.11895,649.0
20200102,07:20:00,1.11895,1.11926,1.11887,1.11887,692.0
20200102,07:25:00,1.11888,1.1192,1.11887,1.11917,507.0
20200102,07:30:00,1.11918,1.11939,1.11914,1.11918,589.0
20200102,07:35:00,1.11919,1.11945,1.1191,1.11937,550.0
20200102,07:40:00,1.11937,1.11944,1.11918,1.11919,404.0
20200102,07:45:00,1.1192,1.11922,1.119,1.11906,433.0
20200102,07:50:00,1.11907,1.11941,1.11907,1.11932,804.0
20200102,07:55:00,1.11932,1.11938,1.11917,1.1193,897.0
20200102,08:00:00,1.11929,1.11937,1.11909,1.11929,766.0
20200102,08:05:00,1.11929,1.11942,1.11921,1.11929,448.0
20200102,08:10:00,1.11928,1.11936,1.11914,1.11924,399.0
20200102,08:15:00,1.11924,1.11948,1.11917,1.11948,888.0
20200102,08:20:00,1.11948,1.11969,1.11942,1.11964,619.0
20200102,08:25:00,1.11964,1.1197,1.11943,1.11952,734.0
20200102,08:30:00,1.11952,1.11952,1.11918,1.11922,683.0
20200102,08:35:00,1.11921,1.11943,1.11908,1.11942,798.0
20200102,08:40:00,1.11942,1.11944,1.11895,1.11932,1056.0
20200102,08:45:00,1.11932,1.1195,1.11923,1.11934,793.0
20200102,08:50:00,1.11934,1.11941,1.11918,1.11938,767.0
20200102,08:55:00,1.11938,1.11972,1.11938,1.11964,469.0
20200102,09:00:00,1.11964,1.11965,1.11921,1.11943,859.0
20200102,09:05:00,1.11942,1.11942,1.11874,1.11876,1030.0
20200102,09:10:00,1.11877,1.11881,1.11852,1.11862,1184.0
20200102,09:15:00,1.11862,1.11873,1.11831,1.11864,805.0
20200102,09:20:00,1.11863,1.11872,1.11808,1.11812,1002.0
20200102,09:25:00,1.11812,1.1183,1.11767,1.11775,1577.0
20200102,09:30:00,1.11774,1.11779,1.11741,1.11767,1576.0
20200102,09:35:00,1.11768,1.11802,1.11767,1.1178,1151.0
20200102,09:40:00,1.1178,1.1178,1.11713,1.11726,1252.0
20200102,09:45:00,1.11727,1.11747,1.11713,1.11727,1046.0
20200102,09:50:00,1.11727,1.11745,1.11701,1.1172,1474.0
20200102,09:55:00,1.1172,1.1175,1.11716,1.1174,1294.0
20200102,10:00:00,1.1174,1.11758,1.11714,1.11718,1155.0
20200102,10:05:00,1.11717,1.11746,1.11715,1.11736,1269.0
20200102,10:10:00,1.11737,1.11765,1.11735,1.11754,831.0
20200102,10:15:00,1.11754,1.11781,1.11747,1.11775,984.0
20200102,10:20:00,1.11775,1.11778,1.11734,1.11739,963.0
20200102,10:25:00,1.11739,1.11758,1.11711,1.11739,1209.0
20200102,10:30:00,1.1174,1.11789,1.11724,1.11777,1637.0
20200102,10:35:00,1.11777,1.11827,1.11768,1.11819,1416.0
20200102,10:40:00,1.11819,1.11829,1.11798,1.1181,1239.0
20200102,10:45:00,1.11811,1.11856,1.11811,1.11837,2205.0
20200102,10:50:00,1.11837,1.11837,1.11804,1.11831,1514.0
20200102,10:55:00,1.11832,1.12024,1.1183,1.12006,3288.0
20200102,11:00:00,1.12005,1.12032,1.11972,1.11976,2786.0
20200102,11:05:00,1.11975,1.11984,1.11943,1.11953,1596.0
20200102,11:10:00,1.11952,1.11959,1.11868,1.11874,1635.0
20200102,11:15:00,1.11874,1.11876,1.11846,1.11854,1565.0
20200102,11:20:00,1.11855,1.11859,1.11833,1.11852,697.0
20200102,11:25:00,1.11852,1.11869,1.1183,1.11846,677.0
20200102,11:30:00,1.11845,1.11865,1.1184,1.1185,659.0
20200102,11:35:00,1.11851,1.11857,1.11825,1.11825,530.0
20200102,11:40:00,1.11824,1.1183,1.11753,1.11758,1253.0
20200102,11:45:00,1.11757,1.11776,1.11724,1.11738,1154.0
20200102,11:50:00,1.11738,1.11741,1.117,1.11703,813.0
20200102,11:55:00,1.11702,1.11707,1.11652,1.11663,1671.0
20200102,12:00:00,1.11662,1.11668,1.11636,1.11637,995.0
20200102,12:05:00,1.11638,1.11666,1.11637,1.11655,724.0
20200102,12:10:00,1.11655,1.11662,1.11645,1.11662,374.0
20200102,12:15:00,1.11662,1.11669,1.11635,1.11666,731.0
20200102,12:20:00,1.11666,1.11702,1.11661,1.11702,767.0
20200102,12:25:00,1.11702,1.11712,1.11686,1.11706,681.0
20200102,12:30:00,1.11706,1.1171,1.11701,1.11707,315.0
20200102,12:35:00,1.11706,1.11719,1.11678,1.11684,400.0
20200102,12:40:00,1.11684,1.11705,1.11684,1.11705,353.0
20200102,12:45:00,1.11705,1.11716,1.11695,1.11701,380.0
20200102,12:50:00,1.117,1.11718,1.11698,1.11702,398.0
20200102,12:55:00,1.11702,1.11702,1.11647,1.117,940.0
20200102,13:00:00,1.11701,1.11713,1.11678,1.1169,1042.0
20200102,13:05:00,1.11689,1.11689,1.1165,1.11678,649.0
20200102,13:10:00,1.11678,1.11678,1.11644,1.11648,571.0
20200102,13:15:00,1.11649,1.1165,1.11636,1.11648,555.0
20200102,13:20:00,1.11649,1.11667,1.11645,1.11666,472.0
20200102,13:25:00,1.11667,1.11684,1.11659,1.11674,561.0
20200102,13:30:00,1.11675,1.11692,1.11672,1.11682,388.0
20200102,13:35:00,1.11681,1.11712,1.11678,1.11703,583.0
20200102,13:40:00,1.11703,1.11723,1.11695,1.11714,408.0
20200102,13:45:00,1.11714,1.11714,1.11671,1.11672,332.0
20200102,13:50:00,1.11673,1.11687,1.11663,1.11676,609.0
20200102,13:55:00,1.11677,1.11703,1.1167,1.11703,449.0
20200102,14:00:00,1.11703,1.11703,1.1169,1.11692,362.0
20200102,14:05:00,1.11691,1.11697,1.11678,1.11683,649.0
20200102,14:10:00,1.11682,1.11704,1.11681,1.11703,525.0
20200102,14:15:00,1.11703,1.11703,1.11683,1.11698,681.0
20200102,14:20:00,1.11697,1.11702,1.11689,1.11693,515.0
20200102,14:25:00,1.11692,1.11697,1.11678,1.11682,394.0
20200102,14:30:00,1.11683,1.11683,1.11652,1.11656,502.0
20200102,14:35:00,1.11655,1.11667,1.11648,1.11656,516.0
20200102,14:40:00,1.11655,1.1167,1.11645,1.11654,495.0
20200102,14:45:00,1.11655,1.11668,1.11655,1.11663,240.0
20200102,14:50:00,1.11664,1.1167,1.11657,1.11669,217.0
20200102,14:55:00,1.11669,1.11676,1.11643,1.11663,944.0
20200102,15:00:00,1.11663,1.11689,1.11659,1.11687,441.0
20200102,15:05:00,1.11688,1.11699,1.11683,1.11695,572.0
20200102,15:10:00,1.11695,1.11708,1.11693,1.11701,558.0
20200102,15:15:00,1.11702,1.11712,1.11696,1.11708,408.0
20200102,15:20:00,1.11707,1.11713,1.11699,1.11707,301.0
20200102,15:25:00,1.11707,1.11717,1.11702,1.11711,203.0
20200102,15:30:00,1.11711,1.11713,1.11695,1.11696,361.0
20200102,15:35:00,1.11695,1.117,1.11683,1.11696,480.0
20200102,15:40:00,1.11697,1.11698,1.11684,1.11684,576.0
20200102,15:45:00,1.11685,1.11687,1.1168,1.11685,282.0
20200102,15:50:00,1.11684,1.11702,1.11683,1.11691,338.0
20200102,15:55:00,1.1169,1.11693,1.11668,1.11692,624.0
20200102,16:00:00,1.11691,1.11714,1.11691,1.11712,327.0
20200102,16:05:00,1.11712,1.11723,1.11708,1.11722,259.0
20200102,16:10:00,1.11721,1.11721,1.1171,1.11718,133.0
20200102,16:15:00,1.11718,1.11723,1.11718,1.11723,75.0
20200102,16:20:00,1.11723,1.11725,1.11723,1.11724,31.0
20200102,16:25:00,1.11726,1.11735,1.11726,1.11733,59.0
20200102,16:30:00,1.11733,1.11733,1.11717,1.11719,175.0
20200102,16:35:00,1.11718,1.11725,1.11718,1.11723,80.0
20200102,16:40:00,1.11723,1.11725,1.11717,1.11717,62.0
20200102,16:45:00,1.11717,1.11721,1.11716,1.11718,77.0
20200102,16:50:00,1.11718,1.11721,1.11713,1.11714,82.0
20200102,16:55:00,1.11714,1.11728,1.11713,1.1172,383.0
20200102,17:00:00,1.11719,1.1172,1.11719,1.1172,30.0
20200102,17:05:00,1.11718,1.11727,1.11695,1.11704,206.0
20200102,17:10:00,1.11706,1.11707,1.11697,1.11699,46.0
20200102,17:15:00,1.11698,1.11708,1.11688,1.11707,120.0
20200102,17:20:00,1.11706,1.11711,1.11706,1.11706,38.0
20200102,17:25:00,1.11707,1.11716,1.11707,1.11716,11.0
20200102,17:30:00,1.11716,1.11724,1.11716,1.11724,84.0
20200102,17:35:00,1.11724,1.11724,1.11713,1.11716,96.0
20200102,17:45:00,1.11716,1.11717,1.11707,1.11707,55.0
20200102,17:50:00,1.11708,1.11709,1.11706,1.11708,59.0
20200102,17:55:00,1.11709,1.11713,1.11704,1.11713,68.0
20200102,18:00:00,1.11713,1.11727,1.11713,1.11727,256.0
20200102,18:05:00,1.11727,1.11732,1.11727,1.11729,65.0
20200102,18:10:00,1.11729,1.11729,1.11724,1.11728,56.0
20200102,18:15:00,1.11727,1.11733,1.11727,1.1173,87.0
20200102,18:20:00,1.1173,1.11734,1.11728,1.1173,105.0
20200102,18:25:00,1.11731,1.11735,1.11723,1.11728,108.0
20200102,18:30:00,1.11729,1.11735,1.11724,1.11724,113.0
20200102,18:35:00,1.11724,1.11724,1.11706,1.11707,131.0
20200102,18:40:00,1.11708,1.1171,1.11703,1.11708,82.0
20200102,18:45:00,1.11707,1.11709,1.11703,1.11703,59.0
20200102,18:50:00,1.11703,1.11708,1.11703,1.11708,87.0
20200102,18:55:00,1.11709,1.11711,1.11708,1.11709,55.0
20200102,19:00:00,1.1171,1.1171,1.11698,1.11704,289.0
20200102,19:05:00,1.11704,1.11721,1.11698,1.1172,224.0
20200102,19:10:00,1.1172,1.11738,1.11718,1.11729,296.0
20200102,19:15:00,1.11729,1.1173,1.11718,1.11719,204.0
20200102,19:20:00,1.11718,1.11725,1.11714,1.11721,155.0
20200102,19:25:00,1.11721,1.11728,1.11721,1.11726,81.0
20200102,19:30:00,1.11727,1.11729,1.11724,1.11729,103.0
20200102,19:35:00,1.11729,1.11731,1.11725,1.11726,131.0
20200102,19:40:00,1.11727,1.11728,1.11724,1.11727,64.0
20200102,19:45:00,1.11726,1.11737,1.11726,1.11736,80.0
20200102,19:50:00,1.11737,1.11746,1.11736,1.11745,261.0
20200102,19:55:00,1.11745,1.11761,1.11745,1.11755,361.0
20200102,20:00:00,1.11754,1.11758,1.11746,1.11756,184.0
20200102,20:05:00,1.11757,1.11766,1.11755,1.11765,81.0
20200102,20:10:00,1.11765,1.11779,1.11758,1.11775,217.0
20200102,20:15:00,1.11775,1.11785,1.1177,1.1178,399.0
20200102,20:20:00,1.1178,1.11783,1.11763,1.11767,278.0
20200102,20:25:00,1.11767,1.11774,1.11759,1.11759,202.0
20200102,20:30:00,1.11758,1.11758,1.11744,1.11753,212.0
20200102,20:35:00,1.11753,1.11756,1.11739,1.1174,366.0
20200102,20:40:00,1.11741,1.11748,1.11729,1.11729,550.0
20200102,20:45:00,1.1173,1.11745,1.11722,1.11744,326.0
20200102,20:50:00,1.11745,1.11767,1.11742,1.11765,536.0
20200102,20:55:00,1.11765,1.11769,1.11734,1.11736,604.0
20200102,21:00:00,1.11737,1.11764,1.11734,1.11756,568.0
20200102,21:05:00,1.11756,1.11758,1.11742,1.11749,374.0
20200102,21:10:00,1.11749,1.11766,1.11748,1.11757,315.0
20200102,21:15:00,1.11757,1.11774,1.11754,1.11757,620.0
20200102,21:20:00,1.11758,1.11762,1.11742,1.11745,415.0
20200102,21:25:00,1.11745,1.11765,1.11745,1.11764,642.0
20200102,21:30:00,1.11764,1.11775,1.11754,1.1176,326.0
20200102,21:35:00,1.1176,1.11771,1.11755,1.11759,590.0
20200102,21:40:00,1.11758,1.11771,1.11752,1.11767,604.0
20200102,21:45:00,1.11767,1.11773,1.1174,1.1174,901.0
20200102,21:50:00,1.1174,1.11751,1.11736,1.11744,617.0
20200102,21:55:00,1.11744,1.11744,1.11719,1.11727,502.0
20200102,22:00:00,1.11727,1.11732,1.11715,1.11715,505.0
20200102,22:05:00,1.11715,1.11734,1.11712,1.11729,202.0
20200102,22:10:00,1.11729,1.11732,1.11717,1.1173,426.0
20200102,22:15:00,1.1173,1.11732,1.11707,1.1173,517.0
20200102,22:20:00,1.11729,1.11729,1.11695,1.11705,543.0
20200102,22:25:00,1.11704,1.11719,1.11704,1.11718,279.0
20200102,22:30:00,1.11718,1.11726,1.11713,1.11714,270.0
20200102,22:35:00,1.11713,1.11716,1.11713,1.11715,120.0
20200102,22:40:00,1.11714,1.11724,1.11714,1.1172,244.0
20200102,22:45:00,1.1172,1.11732,1.1172,1.11725,381.0
20200102,22:50:00,1.11725,1.11733,1.11725,1.11729,234.0
20200102,22:55:00,1.11729,1.11738,1.11717,1.11721,368.0
20200102,23:00:00,1.11721,1.11746,1.11721,1.11741,491.0
20200102,23:05:00,1.11741,1.1175,1.11734,1.11739,334.0
20200102,23:10:00,1.11739,1.11745,1.11736,1.11744,174.0
20200102,23:15:00,1.11745,1.11745,1.11734,1.11736,225.0
20200102,23:20:00,1.11737,1.11738,1.11734,1.11735,130.0
20200102,23:25:00,1.11736,1.1174,1.11734,1.11736,133.0
20200102,23:30:00,1.11737,1.11743,1.11737,1.1174,70.0
20200102,23:35:00,1.1174,1.11742,1.11725,1.11729,182.0
20200102,23:40:00,1.11729,1.11729,1.11705,1.11717,333.0
20200102,23:45:00,1.11718,1.1172,1.11698,1.11704,205.0
20200102,23:50:00,1.11704,1.11706,1.11698,1.11702,210.0
20200102,23:55:00,1.11702,1.11703,1.11687,1.11701,374.0
20200103,00:00:00,1.117,1.11706,1.11698,1.117,297.0
20200103,00:05:00,1.11699,1.11702,1.11689,1.11689,280.0
20200103,00:10:00,1.11689,1.11692,1.11669,1.11677,723.0
20200103,00:15:00,1.11676,1.11676,1.11658,1.11659,485.0
20200103,00:20:00,1.11658,1.11664,1.11653,1.11659,346.0
20200103,00:25:00,1.11659,1.11667,1.11644,1.11665,315.0
20200103,00:30:00,1.11665,1.11689,1.11658,1.11689,318.0
20200103,00:35:00,1.11689,1.117,1.11672,1.11679,512.0
20200103,00:40:00,1.11679,1.117,1.11679,1.11689,398.0
20200103,00:45:00,1.11689,1.11699,1.11689,1.11695,205.0
20200103,00:50:00,1.11695,1.117,1.11691,1.11695,305.0
20200103,00:55:00,1.11696,1.11701,1.11664,1.11664,513.0
20200103,01:00:00,1.11663,1.11669,1.11641,1.11656,598.0
20200103,01:05:00,1.11656,1.11667,1.11646,1.11653,540.0
20200103,01:10:00,1.11653,1.11662,1.11651,1.11654,368.0
20200103,01:15:00,1.11653,1.11666,1.11644,1.11666,335.0
20200103,01:20:00,1.11665,1.11675,1.11659,1.11666,230.0
20200103,01:25:00,1.11665,1.11683,1.11665,1.11675,310.0
20200103,01:30:00,1.11675,1.1168,1.11673,1.11674,205.0
20200103,01:35:00,1.11674,1.11689,1.11672,1.11689,215.0
20200103,01:40:00,1.11689,1.11694,1.11678,1.11686,247.0
20200103,01:45:00,1.11686,1.11688,1.1168,1.11685,181.0
20200103,01:50:00,1.11684,1.11696,1.11681,1.11691,248.0
20200103,01:55:00,1.11691,1.11696,1.11681,1.11692,325.0
20200103,02:00:00,1.11692,1.11696,1.11675,1.11693,884.0
20200103,02:05:00,1.11693,1.11716,1.11683,1.11706,687.0
20200103,02:10:00,1.11707,1.11714,1.1163,1.11634,1381.0
20200103,02:15:00,1.11633,1.11644,1.11602,1.11608,1168.0
20200103,02:20:00,1.11608,1.11611,1.11564,1.11595,1584.0
20200103,02:25:00,1.11595,1.11597,1.1158,1.11587,674.0
20200103,02:30:00,1.11587,1.11599,1.1157,1.11587,813.0
20200103,02:35:00,1.11588,1.11602,1.11566,1.11566,1179.0
20200103,02:40:00,1.11567,1.11587,1.11561,1.11575,930.0
20200103,02:45:00,1.11574,1.11595,1.11534,1.11535,1767.0
20200103,02:50:00,1.11536,1.11548,1.11523,1.11541,1429.0
20200103,02:55:00,1.11541,1.11549,1.11526,1.11532,1166.0
20200103,03:00:00,1.11533,1.11591,1.1152,1.11566,2158.0
20200103,03:05:00,1.11566,1.11582,1.11561,1.11573,944.0
20200103,03:10:00,1.11572,1.11604,1.11571,1.11586,873.0
20200103,03:15:00,1.11586,1.11592,1.1155,1.11587,1173.0
20200103,03:20:00,1.11587,1.11595,1.1155,1.1156,1003.0
20200103,03:25:00,1.1156,1.11605,1.11541,1.11583,1166.0
20200103,03:30:00,1.11582,1.11582,1.11547,1.11578,860.0
20200103,03:35:00,1.11578,1.1159,1.11561,1.11564,1058.0
20200103,03:40:00,1.11565,1.11575,1.11523,1.11534,962.0
20200103,03:45:00,1.11535,1.11539,1.11519,1.11527,640.0
20200103,03:50:00,1.11526,1.11543,1.11507,1.11535,878.0
20200103,03:55:00,1.11534,1.11536,1.11506,1.11511,676.0
20200103,04:00:00,1.11512,1.11523,1.11499,1.11513,1206.0
20200103,04:05:00,1.11514,1.11519,1.11507,1.11512,875.0
20200103,04:10:00,1.11512,1.11513,1.11465,1.11468,1305.0
20200103,04:15:00,1.11469,1.11471,1.11435,1.11442,988.0
20200103,04:20:00,1.11441,1.11455,1.11431,1.11454,924.0
20200103,04:25:00,1.11454,1.11475,1.1145,1.11471,766.0
20200103,04:30:00,1.11471,1.1148,1.11446,1.1148,812.0
20200103,04:35:00,1.1148,1.11498,1.1147,1.1149,632.0
20200103,04:40:00,1.1149,1.1149,1.11446,1.11453,962.0
20200103,04:45:00,1.11454,1.11457,1.11417,1.11432,1116.0
20200103,04:50:00,1.11431,1.11445,1.11411,1.11412,668.0
20200103,04:55:00,1.11411,1.11418,1.114,1.11402,995.0
20200103,05:00:00,1.11402,1.11435,1.114,1.11427,1298.0
20200103,05:05:00,1.11428,1.11433,1.11341,1.11348,1143.0
20200103,05:10:00,1.11347,1.11357,1.11316,1.11335,1520.0
20200103,05:15:00,1.11336,1.11372,1.11329,1.11365,1080.0
20200103,05:20:00,1.11365,1.11365,1.11342,1.11361,1052.0
20200103,05:25:00,1.1136,1.11362,1.1133,1.11348,1103.0
20200103,05:30:00,1.11347,1.11358,1.11334,1.11347,860.0
20200103,05:35:00,1.11347,1.11347,1.11308,1.11314,795.0
20200103,05:40:00,1.11315,1.11341,1.11311,1.11319,665.0
20200103,05:45:00,1.1132,1.11353,1.11311,1.11349,638.0
20200103,05:50:00,1.11349,1.11349,1.11332,1.11343,606.0
20200103,05:55:00,1.11343,1.11369,1.11333,1.11361,888.0
20200103,06:00:00,1.1136,1.11361,1.11317,1.11319,892.0
20200103,06:05:00,1.11319,1.11327,1.11298,1.11312,776.0
20200103,06:10:00,1.11311,1.11317,1.11267,1.11312,1102.0
20200103,06:15:00,1.11313,1.11314,1.11279,1.11302,692.0
20200103,06:20:00,1.11303,1.11313,1.11291,1.11298,701.0
20200103,06:25:00,1.11298,1.11313,1.11295,1.11297,700.0
20200103,06:30:00,1.11297,1.11312,1.1127,1.11271,766.0
20200103,06:35:00,1.11271,1.11286,1.11253,1.11272,1156.0
20200103,06:40:00,1.11272,1.11281,1.11262,1.11275,734.0
20200103,06:45:00,1.11275,1.1128,1.1125,1.11257,806.0
20200103,06:50:00,1.11258,1.11295,1.11253,1.11289,760.0
20200103,06:55:00,1.11289,1.113,1.11282,1.113,509.0
20200103,07:00:00,1.113,1.11322,1.11292,1.11293,533.0
20200103,07:05:00,1.11292,1.11306,1.11282,1.11302,601.0
20200103,07:10:00,1.11302,1.11315,1.11294,1.11314,585.0
20200103,07:15:00,1.11313,1.11327,1.11313,1.11318,558.0
20200103,07:20:00,1.11319,1.11325,1.11287,1.11295,592.0
20200103,07:25:00,1.11294,1.11305,1.1129,1.11304,448.0
20200103,07:30:00,1.11303,1.11353,1.11299,1.11349,939.0
20200103,07:35:00,1.11349,1.11379,1.11341,1.11378,756.0
20200103,07:40:00,1.11378,1.11406,1.11366,1.11404,742.0
20200103,07:45:00,1.11403,1.11427,1.11389,1.11394,813.0
20200103,07:50:00,1.11395,1.11396,1.11361,1.11393,639.0
20200103,07:55:00,1.11393,1.11404,1.1138,1.11391,609.0
20200103,08:00:00,1.11392,1.11439,1.11376,1.11408,1133.0
20200103,08:05:00,1.11409,1.11439,1.114,1.11437,951.0
20200103,08:10:00,1.11437,1.11477,1.11434,1.11466,883.0
20200103,08:15:00,1.11466,1.11477,1.11455,1.11477,952.0
20200103,08:20:00,1.11477,1.11488,1.11454,1.11465,1015.0
20200103,08:25:00,1.11465,1.11469,1.11455,1.11459,392.0
20200103,08:30:00,1.1146,1.11469,1.11444,1.11467,581.0
20200103,08:35:00,1.11467,1.11479,1.11452,1.11477,613.0
20200103,08:40:00,1.11477,1.11478,1.11464,1.11467,462.0
20200103,08:45:00,1.11468,1.11468,1.11411,1.11421,857.0
20200103,08:50:00,1.11421,1.11426,1.11378,1.11379,471.0
20200103,08:55:00,1.11378,1.11401,1.11374,1.11381,862.0
20200103,09:00:00,1.11381,1.11389,1.11353,1.11386,919.0
20200103,09:05:00,1.11387,1.11434,1.11386,1.1142,721.0
20200103,09:10:00,1.1142,1.11432,1.11408,1.11411,623.0
20200103,09:15:00,1.1141,1.11442,1.1141,1.11442,629.0
20200103,09:20:00,1.11442,1.11492,1.11442,1.11484,1021.0
20200103,09:25:00,1.11484,1.11484,1.11443,1.11465,785.0
20200103,09:30:00,1.11466,1.11499,1.11462,1.11499,1335.0
20200103,09:35:00,1.11499,1.11501,1.11486,1.11488,662.0
20200103,09:40:00,1.11489,1.11527,1.11488,1.11515,1033.0
20200103,09:45:00,1.11516,1.11542,1.11505,1.11517,1192.0
20200103,09:50:00,1.11518,1.11539,1.11505,1.11509,894.0
20200103,09:55:00,1.11508,1.11538,1.11495,1.11526,908.0
20200103,10:00:00,1.1153,1.11672,1.1153,1.11561,4123.0
20200103,10:05:00,1.11561,1.11602,1.11543,1.11585,1933.0
20200103,10:10:00,1.11585,1.11624,1.1158,1.11617,1288.0
20200103,10:15:00,1.11617,1.11668,1.11592,1.11653,1733.0
20200103,10:20:00,1.11652,1.11664,1.11621,1.11622,1173.0
20200103,10:25:00,1.11622,1.11653,1.11621,1.11632,1203.0
20200103,10:30:00,1.11632,1.11636,1.11601,1.11601,917.0
20200103,10:35:00,1.11602,1.11632,1.11579,1.11632,906.0
20200103,10:40:00,1.11631,1.1165,1.11627,1.11631,888.0
20200103,10:45:00,1.11631,1.11632,1.11591,1.11594,948.0
20200103,10:50:00,1.11594,1.11658,1.1156,1.11643,2059.0
20200103,10:55:00,1.11644,1.11675,1.11632,1.11634,1657.0
20200103,11:00:00,1.11635,1.11659,1.11625,1.11637,1355.0
20200103,11:05:00,1.11637,1.11652,1.11628,1.11649,693.0
20200103,11:10:00,1.11649,1.11685,1.11632,1.11681,1166.0
20200103,11:15:00,1.11681,1.11708,1.11678,1.11703,885.0
20200103,11:20:00,1.11704,1.11718,1.1168,1.11689,830.0
20200103,11:25:00,1.11688,1.11746,1.11686,1.11736,757.0
20200103,11:30:00,1.11736,1.11799,1.1173,1.1179,1388.0
20200103,11:35:00,1.11788,1.11799,1.11776,1.11782,1043.0
20200103,11:40:00,1.11782,1.1179,1.11734,1.11739,910.0
20200103,11:45:00,1.11738,1.11743,1.11714,1.11735,535.0
20200103,11:50:00,1.11735,1.11754,1.11714,1.11754,704.0
20200103,11:55:00,1.11753,1.11754,1.11712,1.1172,749.0
20200103,12:00:00,1.11721,1.11741,1.11721,1.11737,641.0
20200103,12:05:00,1.11736,1.1174,1.11714,1.11727,504.0
